,id_fakta,id_waktu,id_pelanggan,id_produk,id_lokasi,id_channel,id_status,nomor_transaksi,jumlah_pembelian,total_harga,jumlah_data_mb,durasi_telpon_menit,jumlah_sms
11611,30982,962,80,33,50,3,2,TRX009620030982,1,135000.0,44156.06,817,416
11612,30984,43,861,40,83,3,5,TRX000430030984,2,20000.0,34607.72,804,407
11613,30985,911,6,42,100,1,1,TRX009110030985,1,75000.0,21657.84,165,129
11614,30991,591,708,20,29,2,1,TRX005910030991,1,15000.0,,2320,
11615,30992,950,383,41,9,1,1,TRX009500030992,2,30000.0,,54,
11616,30993,927,557,33,7,4,4,TRX009270030993,1,135000.0,9704.42,521,137
11617,30994,358,914,43,2,1,1,TRX003580030994,1,120000.0,23848.38,321,468
11618,30996,140,616,27,19,4,4,TRX001400030996,1,5000.0,,,85
11619,30998,1096,92,38,57,1,5,TRX010960030998,2,100000.0,6846.96,975,454
11620,30999,594,494,40,41,4,1,TRX005940030999,1,10000.0,36620.72,504,90
11621,31000,500,927,43,98,4,1,TRX005000031000,1,120000.0,4335.16,974,123
11622,31001,653,215,31,61,5,1,TRX006530031001,1,65000.0,25769.06,243,474
11623,31002,589,180,31,47,1,3,TRX005890031002,1,65000.0,45098.54,359,460
11624,31003,14,694,28,82,1,1,TRX000140031003,1,10000.0,,,219
11625,31004,766,762,48,99,2,1,TRX007660031004,1,250000.0,40754.8,647,253
11626,31005,109,155,50,87,5,5,TRX001090031005,"1,-",200000.0,,694,178
11627,31006,653,776,30,72,2,1,TRX006530031006,2,70000.0,49907.78,654,"107,-"
11628,31008,402,182,49,98,3,2,TRX004020031008,2,240000.0,32359.82,33,145
11629,31009,449,816,28,20,2,2,TRX004490031009,1,10000.0,,,404
11630,31010,551,36,44,66,5,1,TRX005510031010,1,175000.0,23118.28,191,435
11631,31011,917,281,28,48,1,1,TRX009170031011,1,10000.0,,,59
11632,31012,844,631,22,4,1,3,TRX008440031012,1,50000.0,,2335,
11633,31013,868,293,18,12,1,1,TRX008680031013,1,3000.0,,1285,
11634,31014,275,803,32,91,1,3,TRX002750031014,1,95000.0,31242.72,305,318
11635,31015,869,632,18,48,1,3,TRX008690031015,1,3000.0,,2426,
11636,31017,1056,129,44,44,1,1,TRX010560031017,1,175000.0,37831.98,222,434
11637,31020,753,283,28,62,2,1,TRX007530031020,2,20000.0,,,470
11638,31028,1070,806,50,25,6,4,TRX010700031028,1,,42530.29,323,141
11639,31029,863,364,18,43,3,1,TRX008630031029,1,3000.0,,495,
11640,31031,1087,915,50,6,1,1,TRX010870031031,1,200000.0,39644.2,334,14
11641,31035,950,103,22,29,6,1,TRX009500031035,4,200000.0,,2533,
11642,31037,493,130,32,41,3,1,TRX004930031037,1,95000.0,,68,234
11643,31038,691,791,27,42,3,1,TRX006910031038,1,5000.0,,,96
11644,31039,189,276,21,96,1,3,TRX001890031039,1,25000.0,,2050,
11645,31042,534,466,35,100,6,1,TRX005340031042,2,700000.0,24251.54,313,89
11646,31045,80,949,48,48,4,1,TRX000800031045,1,250000.0,17921.66,268,3
11647,31046,629,886,29,33,1,2,TRX006290031046,1,25000.0,,,192
11648,31048,762,368,36,97,1,4,TRX007620031048,1,150000.0,47046.44,519,134
11649,31052,817,778,26,67,2,1,TRX008170031052,1,1500.0,,,103
11650,31054,772,563,35,97,1,1,TRX007720031054,"3,-",1050000.0,13994.13,297,29
11651,31056,545,712,21,11,2,2,TRX005450031056,4,100000.0,,1076,
11652,31057,1046,349,19,48,1,1,TRX010460031057,2,10000.0,,13,
11653,31058,442,426,42,28,6,1,TRX004420031058,1,75000.0,20894.16,725,87
11654,31059,966,781,41,61,2,1,TRX009660031059,1,15000.0,6235.29,401,479
11655,31060,774,59,50,27,2,1,TRX007740031060,3,600000.0,22480.89,519,451
11656,31061,506,835,20,31,3,2,TRX005060031061,1,15000.0,,2085,
11657,31062,1014,840,35,74,3,5,TRX010140031062,1,350000.0,25577.47,469,167
11658,31064,249,669,36,57,5,1,TRX002490031064,2,300000.0,46316.4,751,444
11659,31067,179,391,31,71,1,1,TRX001790031067,1,65000.0,40267.77,996,186
11660,31068,1079,546,33,45,1,4,TRX010790031068,1,135000.0,3289.08,810,131
11661,31069,867,439,27,98,3,1,TRX008670031069,3,15000.0,,,830
11662,31070,505,245,24,3,6,3,TRX005050031070,1,70000.0,,1198,
11663,31072,438,400,40,1,2,1,TRX004380031072,5,50000.0,15721.76,611,52
11664,31073,368,234,27,67,3,3,TRX003680031073,1,5000.0,,,841
11665,31075,393,974,18,37,3,1,TRX003930031075,2,6000.0,,2383,
11666,31078,630,637,39,53,5,1,TRX006300031078,1,20000.0,50316.6,232,378
11667,31079,293,925,30,16,2,1,TRX002930031079,1,35000.0,6853.06,310,101
11668,31080,660,463,25,92,2,4,TRX006600031080,1,1000.0,,,981
11669,31082,806,750,21,38,6,1,TRX008060031082,1,25000.0,,1218,
11670,31083,782,999,25,64,1,1,TRX007820031083,1,1000.0,,,764
11671,31085,118,508,22,52,5,1,TRX001180031085,1,50000.0,,702,
11672,31092,709,671,23,10,4,3,TRX007090031092,4,360000.0,,2529,
11673,31093,634,954,32,82,3,1,TRX006340031093,1,95000.0,3677.58,45,282
11674,31096,136,103,26,33,1,1,TRX001360031096,2,3000.0,,,883
11675,31099,930,922,44,5,1,5,TRX009300031099,1,175000.0,11236.69,785,13
11676,31101,975,310,27,72,2,1,TRX009750031101,3,15000.0,,,937
11677,31102,101,320,35,30,3,3,TRX001010031102,5,1750000.0,21432.07,,100
11678,31103,222,41,25,98,2,5,TRX002220031103,1,1000.0,,,535
11679,31104,993,66,40,1,3,3,TRX009930031104,3,30000.0,4208.86,638,316
11680,31105,165,98,22,71,1,1,TRX001650031105,1,50000.0,,22,
11681,31108,92,700,50,63,2,2,TRX000920031108,"1,-",200000.0,6683.84,79,482
11682,31110,78,24,25,91,1,3,TRX000780031110,1,1000.0,,,781
11683,31111,890,990,33,17,1,1,TRX008900031111,3,405000.0,38311.41,6,205
11684,31112,859,360,20,48,1,1,TRX008590031112,1,15000.0,,1277,
11685,31113,886,726,35,10,1,1,TRX008860031113,1,,3859.58,242,275
11686,31114,553,986,18,80,1,1,TRX005530031114,2,6000.0,,1625,
11687,31115,339,459,44,76,1,5,TRX003390031115,1,175000.0,16659.18,937,47
11688,31116,906,381,40,43,2,1,TRX009060031116,1,10000.0,43100.88,608,2
11689,31119,9,307,28,80,3,1,TRX000090031119,1,10000.0,,,406
11690,31120,641,967,28,32,2,3,TRX006410031120,1,10000.0,,,945
11691,31122,259,513,22,53,2,1,TRX002590031122,1,50000.0,,661,
11692,31124,111,227,31,47,3,1,TRX001110031124,5,325000.0,38879.57,572,91
11693,31125,1050,94,40,93,4,1,TRX010500031125,3,7189.31,24976.47,976,288
11694,31127,965,430,20,90,3,3,TRX009650031127,1,15000.0,,1411,
11695,31128,618,787,32,86,3,3,TRX006180031128,1,95000.0,27021.37,82,186
11696,31130,624,502,24,75,3,1,TRX006240031130,,70000.0,,811,
11697,31131,393,739,19,12,5,1,TRX003930031131,1,5000.0,,2006,
11698,31132,1035,999,30,17,3,1,TRX010350031132,1,35000.0,50673.86,221,498
11699,31133,276,589,39,28,2,4,TRX002760031133,1,20000.0,24637.42,518,95
11700,31134,125,490,24,93,3,5,TRX001250031134,3,210000.0,,2828,
11701,31137,342,501,27,63,5,1,TRX003420031137,5,25000.0,,,918
11702,31138,548,70,28,67,3,5,TRX005480031138,3,30000.0,,,418
11703,31139,1045,605,39,85,3,1,TRX010450031139,1,20000.0,4604.73,,60
11704,31142,60,719,35,6,1,5,TRX000600031142,3,1050000.0,49636.1,335,
11705,31143,836,177,19,27,3,1,TRX008360031143,3,15000.0,,1017,
11706,31146,41,235,23,53,4,2,TRX000410031146,4,360000.0,,414,
11707,31148,798,992,20,14,1,1,TRX007980031148,1,15000.0,,1837,
11708,31149,698,962,43,46,5,1,TRX006980031149,1,120000.0,38235.73,623,4
11709,31150,568,343,24,56,5,1,TRX005680031150,1,70000.0,,181,
11710,31153,468,501,30,1,6,1,TRX004680031153,3,105000.0,31866.71,384,273
11711,31155,58,424,24,93,6,1,TRX000580031155,1,70000.0,,1410,
11712,31156,750,704,21,12,4,5,TRX007500031156,1,25000.0,,2412,
11713,31157,836,856,26,20,3,1,TRX008360031157,1,1500.0,,,715
11714,31158,853,224,19,43,1,1,TRX008530031158,1,5000.0,,2743,
11715,31161,1044,607,41,51,4,3,TRX010440031161,1,15000.0,2548.55,205,494
11716,31164,544,97,40,41,1,1,TRX005440031164,1,10000.0,50257.2,302,87
11717,31165,628,208,33,28,1,1,TRX006280031165,1,135000.0,6986.8,,243
11718,31166,580,789,40,88,2,1,TRX005800031166,2,20000.0,11992.27,625,353
11719,31167,9,452,20,51,3,1,TRX000090031167,,15000.0,,787,
11720,31168,1065,797,38,86,3,1,TRX010650031168,1,50000.0,34795.52,400,34
11721,31169,459,107,19,13,6,1,TRX004590031169,1,5000.0,,1017,
11722,31170,964,184,48,1,1,1,TRX009640031170,3,750000.0,43789.52,794,145
11723,31172,112,210,41,2,1,4,TRX001120031172,3,45000.0,31616.37,333,300
11724,31173,305,365,20,71,4,2,TRX003050031173,1,15000.0,,1026,
11725,31175,630,729,25,19,5,1,TRX006300031175,3,3000.0,,,80
11726,31176,602,696,30,8,5,3,TRX006020031176,1,35000.0,2982.61,455,252
11727,31177,927,506,28,5,1,1,TRX009270031177,1,10000.0,,,579
11728,31178,228,901,44,32,2,1,TRX002280031178,1,175000.0,15915.92,269,450
11729,31179,125,968,48,12,5,2,TRX001250031179,1??,250000.0,34877.16,759,275
11730,31180,719,841,38,19,2,1,TRX007190031180,1,50000.0,47134.01,941,375
11731,31181,904,120,26,70,3,1,TRX009040031181,1,1500.0,,,279
11732,31182,1076,465,37,90,1,1,TRX010760031182,1,300000.0,3216.11,58,163
11733,31185,1005,953,31,92,2,1,TRX010050031185,2,130000.0,31340.76,310,271
11734,31189,21,540,50,100,2,1,TRX000210031189,1,200000.0,7625.87,560,61
11735,31191,554,169,19,65,1,3,TRX005540031191,1,5000.0,,1211,
11736,31192,320,491,28,50,6,1,TRX003200031192,2,20000.0,,,827
11737,31194,479,237,38,73,2,1,TRX004790031194,1,44090.58,17656.05,154,281
11738,31196,700,715,50,58,1,1,TRX007000031196,1,200000.0,35892.49,919,141
11739,31197,417,237,21,50,2,1,TRX004170031197,1,25000.0,,1675,
11740,31198,257,892,37,97,3,3,TRX002570031198,2,600000.0,26666.89,581,489
11741,31199,184,218,28,5,2,1,TRX001840031199,1,,,,733
11742,31200,869,106,22,96,5,1,TRX008690031200,1,50000.0,,254,
11743,31201,50,356,20,1,1,1,TRX000500031201,1,15000.0,,363,
11744,31202,515,16,25,21,1,1,TRX005150031202,3,3000.0,,,450
11745,31203,283,922,30,61,3,1,TRX002830031203,1,35000.0,23417.24,633,443
11746,31205,421,276,31,38,1,5,TRX004210031205,1,65000.0,39768.58,3160,419
11747,31206,209,752,28,75,1,1,TRX002090031206,3,30000.0,,,351
11748,31207,1058,264,42,98,2,1,TRX010580031207,1,75000.0,5981.11,,467
11749,31208,36,503,39,25,2,5,TRX000360031208,1,20000.0,39760.09,458,163
11750,31212,647,923,48,90,1,2,TRX006470031212,1,250000.0,42276.9,0,351
11751,31213,492,36,48,69,4,1,TRX004920031213,2,500000.0,,128??,295
11752,31215,944,910,20,88,6,1,TRX009440031215,1,15000.0,,293,
11753,31216,678,420,26,94,4,2,TRX006780031216,2,3000.0,,,217
11754,31218,719,640,31,66,2,1,TRX007190031218,1,65000.0,30471.27,84,323
11755,31219,1047,112,28,49,2,1,TRX010470031219,1,10000.0,,,453
11756,31220,447,878,48,74,2,1,TRX004470031220,1,250000.0,22116.85,976,122
11757,31221,885,531,26,3,4,4,TRX008850031221,2,3000.0,,,378
11758,31222,211,962,21,46,3,4,TRX002110031222,2,50000.0,,1124,
11759,31223,833,317,40,15,4,4,TRX008330031223,1,10000.0,31242.88,551??,180
11760,31224,537,838,30,25,3,1,TRX005370031224,3,105000.0,50945.23,409,204
11761,31228,245,10,22,99,2,1,TRX002450031228,5,250000.0,,2271,
11762,31229,302,99,37,42,1,1,TRX003020031229,4,1200000.0,44627.72,924,267
11763,31230,723,347,25,41,4,3,TRX007230031230,1,1000.0,,,477
11764,31231,497,406,20,49,3,4,TRX004970031231,2,30000.0,,1476,
11765,31232,393,780,42,63,1,1,TRX003930031232,2,150000.0,48727.89,71,65
11766,31235,390,410,27,6,3,1,TRX003900031235,1,5000.0,,,403
11767,31236,62,832,27,88,4,1,TRX000620031236,2,10000.0,,,802
11768,31237,477,733,42,32,2,3,TRX004770031237,4,300000.0,11896.7,541,470
11769,31238,780,69,29,5,1,3,TRX007800031238,2,50000.0,,,100
11770,31239,734,157,18,48,3,4,TRX007340031239,1,3000.0,,739,
11771,31241,916,214,31,94,3,3,TRX009160031241,4,260000.0,15198.99,594,314
11772,31242,731,769,31,81,3,4,TRX007310031242,1,65000.0,47555.27,748,491
11773,31244,311,524,21,53,1,1,TRX003110031244,1,25000.0,,2124,
11774,31245,281,22,42,29,1,1,TRX002810031245,3,85429.91,6878.01,189,491
11775,31247,1014,245,38,92,2,3,TRX010140031247,3,150000.0,37625.26,639,43
11776,31248,791,154,35,88,4,4,TRX007910031248,1,350000.0,16125.05,140426,305
11777,31252,457,719,37,69,1,5,TRX004570031252,1,300000.0,9345.44,588,181
11778,31254,246,987,31,90,3,1,TRX002460031254,3,195000.0,26531.57,348,347
11779,31261,726,806,40,7,1,1,TRX007260031261,1,10000.0,23138.64,474,296
11780,31266,809,800,23,35,5,2,TRX008090031266,1,90000.0,,2757,
11781,31267,403,301,44,28,6,5,TRX004030031267,1,54585.85,22414.81,189,
11782,31269,665,717,32,52,5,1,TRX006650031269,2,190000.0,19993.28,65,337
11783,31271,131,212,27,74,2,1,TRX001310031271,1,5000.0,,,622
11784,31272,53,273,39,89,1,1,TRX000530031272,1,20000.0,1375.32,471,251
11785,31273,1066,493,19,42,3,1,TRX010660031273,1,5000.0,,306,
11786,31274,136,336,44,98,2,1,TRX001360031274,2,350000.0,51192.76,691,84
11787,31275,177,338,25,43,1,1,TRX001770031275,1,1000.0,,,200
11788,31278,455,863,38,73,3,1,TRX004550031278,1,50000.0,2651.13,595,309
11789,31279,398,356,31,10,2,5,TRX003980031279,2,130000.0,47566.99,,259
11790,31281,207,14,18,24,3,4,TRX002070031281,4,,,1656,
11791,31282,883,596,33,46,6,1,TRX008830031282,1,135000.0,29211.31,325,370
11792,31284,994,258,44,93,5,1,TRX009940031284,1,175000.0,37846.08,969,192
11793,31287,131,587,34,8,1,4,TRX001310031287,2,400000.0,22148.83,235,146
11794,31291,289,74,19,82,1,3,TRX002890031291,"2,-",10000.0,,2576,
11795,31292,418,660,18,93,5,1,TRX004180031292,1,3000.0,,844,
11796,31293,918,104,27,90,3,1,TRX009180031293,1,5000.0,,,572
11797,31297,789,77,33,72,3,2,TRX007890031297,4,540000.0,1608.79,,432
11798,31300,197,334,36,23,3,1,TRX001970031300,1,150000.0,26599.63,825,90
11799,31302,362,357,39,1,3,1,TRX003620031302,1,20000.0,22325.78,472,429??
11800,31303,1088,889,21,75,1,3,TRX010880031303,1,25000.0,,1766,
11801,31305,843,826,39,92,3,1,TRX008430031305,1,20000.0,,946,326
11802,31308,528,687,41,34,3,4,TRX005280031308,3,45000.0,"13879.83,-",340,323
11803,31309,721,372,32,2,2,1,TRX007210031309,1,95000.0,24360.81,676,314
11804,31312,472,414,29,18,3,1,TRX004720031312,1,25000.0,,,944
11805,31313,14,337,44,32,1,1,TRX000140031313,1,175000.0,30740.05,878,411
11806,31316,98,136,32,52,5,1,TRX000980031316,1,95000.0,17480.37,128,33
11807,31319,996,304,18,28,3,3,TRX009960031319,2,6000.0,,151,
11808,31320,408,5,37,10,3,1,TRX004080031320,1,300000.0,49309.87,485,107
11809,31321,913,637,41,58,1,1,TRX009130031321,1,15000.0,50759.13,435,183
11810,31322,606,973,27,64,2,1,TRX006060031322,3,15000.0,,,856
11811,31323,364,51,44,58,4,2,TRX003640031323,148,175000.0,23707.46,193,426
11812,31324,103,580,21,8,3,1,TRX001030031324,1,25000.0,,2582,
11813,31326,453,568,50,45,6,1,TRX004530031326,2,400000.0,36737.81,949,16
11814,31327,363,984,50,25,5,1,TRX003630031327,1,200000.0,36218.18,979,337
11815,31329,399,407,48,39,2,1,TRX003990031329,2,,29597.56,638,279
11816,31330,277,240,25,89,3,4,TRX002770031330,1,1000.0,,,470
11817,31332,321,430,40,26,3,1,TRX003210031332,2,20000.0,35041.57,102,456
11818,31334,271,731,49,35,2,1,TRX002710031334,1,120000.0,21669.5,486,450
11819,31335,945,67,28,8,2,1,TRX009450031335,1,10000.0,,,12
11820,31336,546,206,25,83,3,2,TRX005460031336??,1,1000.0,,,739
11821,31337,1060,607,44,93,2,5,TRX010600031337,1,175000.0,,654,219
11822,31339,552,243,20,92,2,1,TRX005520031339,1,881.35,,1458,
11823,31340,200,363,49,61,1,1,TRX002000031340,1,120000.0,538.41,801,73
11824,31342,442,235,41,91,1,4,TRX004420031342,1,15000.0,3526.27,502,426
11825,31343,780,95,43,16,3,1,TRX007800031343,1 (error),120000.0,43733.23,640,30
11826,31344,232,10,30,33,4,3,TRX002320031344,5,175000.0,9870.03,631,39
11827,31345,365,711,33,95,1,1,TRX003650031345,1,135000.0,48351.71,285,476
11828,31347,1019,847,18,2,1,1,TRX010190031347,1,3000.0,,854,
11829,31351,640,930,19,24,4,4,TRX006400031351,1,5000.0,,1685,
11830,31352,302,913,27,1,6,4,TRX003020031352,1,5000.0,,,235
11831,31353,704,413,27,60,1,1,TRX007040031353,2,10000.0,,,680
11832,31355,723,586,39,9,2,1,TRX007230031355,94,20000.0,30350.07,479,35
11833,31356,336,243,25,94,1,2,TRX003360031356,1,1000.0,,,457
11834,31357,303,413,35,18,1,1,TRX003030031357,4,1400000.0,43906.36,60,472
11835,31359,772,333,25,16,3,4,TRX007720031359,1,1000.0,,,337
11836,31360,358,469,21,39,3,1,TRX003580031360,1,25000.0,,151,
11837,31363,576,678,39,99,2,2,TRX005760031363,1,20000.0,42501.54,525,123
11838,31364,849,499,25,7,1,1,TRX008490031364,2,2000.0,,,557
11839,31365,278,228,50,62,5,1,TRX002780031365,4,800000.0,37476.47,443,380
11840,31366,579,32,34,56,5,3,TRX005790031366,5,1000000.0,39248.37,,145
11841,31367,803,505,38,38,3,3,TRX008030031367,1,50000.0,18116.27,358,
11842,31368,942,708,23,92,3,5,TRX009420031368,1,90000.0,,1416,
11843,31369,88,276,30,12,4,1,TRX000880031369,1,35000.0,,185,106
11844,31370,712,247,48,50,2,5,TRX007120031370,1,250000.0,11414.86,643,87
11845,31373,973,388,27,98,1,2,TRX009730031373,3,15000.0,,,866
11846,31374,685,162,36,30,6,2,TRX006850031374,1,150000.0,43504.17,918,268
11847,31375,812,153,25,87,1,1,TRX008120031375,1,1000.0,,,922
11848,31376,844,143,33,67,1,4,TRX008440031376,1,135000.0,,830,403
11849,31377,334,889,36,49,5,2,TRX003340031377,1 (error),150000.0,48562.95,252,266
11850,31378,702,788,28,7,5,2,TRX007020031378,1,10000.0,,,319
11851,31379,310,718,40,56,1,1,TRX003100031379,1,1599.7,,743,184
11852,31382,299,516,44,64,3,4,TRX002990031382,2,350000.0,14553.43,410,500
11853,31383,771,910,27,38,1,1,TRX007710031383,1,5000.0,,,267
11854,31387,620,295,44,82,3,1,TRX006200031387,1,175000.0,12394.98,,319
11855,31390,266,315,23,76,3,3,TRX002660031390,1,90000.0,,1382,
11856,31393,465,65,44,80,2,1,TRX004650031393,2,350000.0,15994.32,325,482
11857,31395,1021,303,30,94,5,1,TRX010210031395,1,35000.0,49664.17,584,455
11858,31396,226,430,44,74,1,4,TRX002260031396,1,175000.0,12213.68,131,235
11859,31397,260,572,49,4,1,1,TRX002600031397,4,480000.0,50917.75,856,131
11860,31398,766,329,49,57,1,5,TRX007660031398,1,120000.0,,249,105
11861,31399,963,511,28,44,3,1,TRX009630031399,1,10000.0,,,213
11862,31400,214,240,48,96,1,3,TRX002140031400,1,67413.69,38129.28,653,283
11863,31404,818,686,44,28,1,1,TRX008180031404,1,175000.0,,755,107
11864,31405,312,485,39,94,1,1,TRX003120031405,1,15030.51,9498.5,138,318
11865,31407,166,373,35,71,5,3,TRX001660031407,1,350000.0,43245.96,95,92
11866,31408,319,611,29,69,2,3,TRX003190031408,1,25000.0,,,583
11867,31410,898,982,34,46,2,1,TRX008980031410,1,200000.0,3681.06,545,
11868,31413,460,850,36,40,1,4,TRX004600031413,1,150000.0,47633.93,617,102
11869,31416,519,753,49,58,2,5,TRX005190031416,1,120000.0,17430.83,251,496
11870,31419,278,195,25,18,1,1,TRX002780031419,1,1000.0,,,809
11871,31420,25,225,28,5,4,1,TRX000250031420,1,10000.0,,,472
11872,31421,716,522,19,63,2,1,TRX007160031421,1,5000.0,,1656,
11873,31422,222,405,40,94,4,4,TRX002220031422,2,20000.0,24283.61,852,100
11874,31424,283,763,28,71,1,4,TRX002830031424,2,20000.0,,,829
11875,31425,846,56,39,27,1,1,TRX008460031425,1,20000.0,,470,15
11876,31430,934,363,43,44,2,5,TRX009340031430,1,120000.0,8993.89,528,201
11877,31432,999,565,38,27,4,1,TRX009990031432,1,50000.0,39661.28,494,154
11878,31433,752,345,49,32,2,4,TRX007520031433,1,340517.95,639.81,"826,-",334
11879,31435,39,181,23,15,5,1,TRX000390031435,1,90000.0,,916,
11880,31436,421,532,44,65,1,5,TRX004210031436,1,175000.0,21023.07,247,408
11881,31438,531,982,50,1,3,1,TRX005310031438,1,200000.0,2041.59,520,227
11882,31439,179,433,42,79,3,5,TRX001790031439,1,75000.0,47309.61,999,10
11883,31442,906,365,43,21,1,2,TRX009060031442,2,240000.0,45495.43,245,243
11884,31443,484,526,26,65,1,3,TRX004840031443,1,1500.0,,,776
11885,31445,820,413,25,14,5,1,TRX008200031445,2,2000.0,,,250
11886,31446,975,119,24,11,4,3,TRX009750031446,2,140000.0,,2367,
11887,31447,482,982,38,15,1,3,TRX004820031447,1,50000.0,2437.78,291,496
11888,31448,933,403,24,92,1,4,TRX009330031448,1,70000.0,,2003,
11889,31449,345,861,41,66,3,3,TRX003450031449,5,75000.0,43471.44,632,370
11890,31451,734,324,25,85,6,1,TRX007340031451,206,2000.0,,,451
11891,31453,337,789,49,91,3,1,TRX003370031453,1,120000.0,16477.21,493,18
11892,31455,800,521,48,41,4,1,TRX008000031455,1,250000.0,4200.37,790,440
11893,31460,212,642,41,38,4,1,TRX002120031460,1,15000.0,35772.47,501,61
11894,31462,322,341,19,22,4,1,TRX003220031462,1,5000.0,,1407,
11895,31464,882,143,25,63,2,5,TRX008820031464,1,2492.01,,,629 (error)
11896,31465,971,450,44,15,3,1,TRX009710031465,1,175000.0,19452.13,184,141
11897,31466,154,317,23,70,1,1,TRX001540031466,1,90000.0,,2629,
11898,31468,946,691,36,79,2,5,TRX009460031468,1,150000.0,542.32,980,218
11899,31472,1009,810,31,46,3,1,TRX010090031472,1,65000.0,28466.99,141,468
11900,31473,473,626,21,23,5,1,TRX004730031473,2,50000.0,,2854,
11901,31474,693,671,37,61,1,5,TRX006930031474,2,600000.0,19292.29,565,84
11902,31476,33,673,35,82,1,1,TRX000330031476,1,350000.0,30183.82??,985,57
11903,31478,640,801,18,46,1,1,TRX006400031478,1,3000.0,,2692,
11904,31480,305,644,40,46,5,3,TRX003050031480,1,10000.0,4618.78,796,272
11905,31482,553,890,35,69,4,2,TRX005530031482,2,700000.0,17768.29,421,194
11906,31483,332,736,30,90,3,2,TRX003320031483,1,35000.0,6072.76,363,436
11907,31484,350,875,38,62,1,1,TRX003500031484,3,150000.0,5415.09,164,
11908,31489,833,756,20,42,2,1,TRX008330031489,1,15000.0,,326,
11909,31490,70,759,40,29,3,3,TRX000700031490,1 (error),10000.0,44821.67,836,115
11910,31491,1079,928,40,72,1,1,TRX010790031491,1,19123.12,,977,97
11911,31493,902,341,21,78,3,1,TRX009020031493,1,25000.0,,2978,
11912,31495,11,681,40,5,6,2,TRX000110031495,1,10000.0,17276.78,179,31
11913,31496,642,53,33,31,3,1,TRX006420031496,1,135000.0,46464.57,551,33
11914,31498,642,234,48,31,1,4,TRX006420031498,1,250000.0,19872.94,465,426
11915,31499,798,771,34,71,5,1,TRX007980031499,1,200000.0,48503.67,128,34128
11916,31500,704,659,25,99,4,1,TRX007040031500,5,5000.0,,,763
11917,31503,777,930,44,65,1,3,TRX007770031503,1,175000.0,17135.92,597,406
11918,31504,695,46,28,41,6,5,TRX006950031504,1,10000.0,,,938
11919,31506,487,707,25,89,5,3,TRX004870031506,1,1000.0,,,934
11920,31507,804,119,18,9,1,1,TRX008040031507,1,3000.0,,1686,
11921,31508,325,89,49,86,6,1,TRX003250031508,2,240000.0,30287.83,329,237
11922,31509,154,340,41,81,2,2,TRX001540031509,,15000.0,14773.16,18,266
11923,31510,422,466,20,77,1,1,TRX004220031510,4,60000.0,,2656,
11924,31511,491,74,28,15,4,1,TRX004910031511,1,10000.0,,,182
11925,31513,610,970,28,63,5,3,TRX006100031513,1,10000.0,,,173
11926,31514,141,767,41,13,3,1,TRX001410031514,153,15000.0,36782.49,853,339
